split_id,profile,method,role,split,rmse,mae,r2,n_rows
element_set_hash_4,weighted_feature_core,extra_trees,admissible,val,12.2388421839,7.67320951664,0.866766684803,4108
element_set_hash_4,weighted_feature_core,extra_trees,admissible,test,14.25960772,8.74079446638,0.793617763789,3798
element_set_hash_4,weighted_feature_core,hist_gradient_boosting,admissible,train,8.52629620439,5.45267646519,0.941236422284,13357
element_set_hash_4,weighted_feature_core,hist_gradient_boosting,admissible,val,13.2003545287,8.65806012181,0.84501011507,4108
element_set_hash_4,weighted_feature_core,hist_gradient_boosting,admissible,test,14.8396275335,9.25162119607,0.776486809267,3798
element_set_hash_4,element_fraction_vector,knn,admissible,train,4.62754188867,1.51743055687,0.982690356856,13357
element_set_hash_4,element_fraction_vector,knn,admissible,val,16.5819230175,9.9341459843,0.755430692346,4108
element_set_hash_4,element_fraction_vector,knn,admissible,test,16.7705196939,10.2325705314,0.714536754426,3798
element_set_hash_4,element_fraction_vector,extra_trees,admissible,train,5.98249597408,3.12004559876,0.971069747295,13357
element_set_hash_4,element_fraction_vector,extra_trees,admissible,val,12.3596277637,7.53906617355,0.864123939268,4108
element_set_hash_4,element_fraction_vector,extra_trees,admissible,test,13.2663029043,7.66561024908,0.821368939912,3798
element_set_hash_4,element_fraction_vector,hist_gradient_boosting,admissible,train,9.47486943765,6.04434492256,0.927433886207,13357
element_set_hash_4,element_fraction_vector,hist_gradient_boosting,admissible,val,12.7976069012,8.48640559476,0.854323433473,4108
element_set_hash_4,element_fraction_vector,hist_gradient_boosting,admissible,test,13.5653146948,8.35596849781,0.813225791938,3798
element_set_hash_4,formula_shape_control,knn,shortcut_control,train,16.1171451829,9.39575363679,0.790026912988,13357
element_set_hash_4,formula_shape_control,knn,shortcut_control,val,23.4949492939,15.5964298693,0.509000342561,4108
element_set_hash_4,formula_shape_control,knn,shortcut_control,test,24.4536628842,16.1393537522,0.393061064271,3798
element_set_hash_4,formula_shape_control,extra_trees,shortcut_control,train,15.4771152334,10.1979379005,0.806372325578,13357
element_set_hash_4,formula_shape_control,extra_trees,shortcut_control,val,20.6641468049,13.8134234064,0.620189364214,4108
element_set_hash_4,formula_shape_control,extra_trees,shortcut_control,test,23.0312698783,15.313159518,0.461615031539,3798
element_set_hash_4,element_set_hash_control,knn,shortcut_control,train,12.9071396997,6.95546499194,0.865337268813,13357
element_set_hash_4,element_set_hash_control,knn,shortcut_control,val,32.7267781882,22.6510480274,0.0473383760147,4108
element_set_hash_4,element_set_hash_control,knn,shortcut_control,test,30.1100148343,21.0506663016,0.0798066376971,3798
element_set_hash_4,element_set_hash_control,extra_trees,shortcut_control,train,13.0611571139,8.12439434198,0.862104306134,13357
element_set_hash_4,element_set_hash_control,extra_trees,shortcut_control,val,28.6709787291,19.2889198519,0.268831956174,4108
element_set_hash_4,element_set_hash_control,extra_trees,shortcut_control,test,26.3965345284,18.2869036867,0.292785778013,3798
element_set_hash_4,row_order_control,knn,shortcut_control,train,0,0,1,13357
element_set_hash_4,row_order_control,knn,shortcut_control,val,23.4106498595,15.2830828275,0.512517416622,4108
element_set_hash_4,row_order_control,knn,shortcut_control,test,24.4370657612,16.1324766963,0.393884664542,3798
element_set_hash_4,row_order_control,extra_trees,shortcut_control,train,14.318587606,9.5604792582,0.834275102455,13357
element_set_hash_4,row_order_control,extra_trees,shortcut_control,val,22.5191242366,15.3548640627,0.548939124259,4108
element_set_hash_4,row_order_control,extra_trees,shortcut_control,test,23.4549034639,15.9960188235,0.441626939611,3798
dominant_element_holdout,train_mean,mean,mean_baseline,train,35.0372577111,30.7838605303,0,16716
dominant_element_holdout,train_mean,mean,mean_baseline,val,35.0553259903,34.7059148845,-44.3880335113,1403
dominant_element_holdout,train_mean,mean,mean_baseline,test,33.1301029238,30.8442275472,-1.23653915874,3144
dominant_element_holdout,uci_feature_full,knn,admissible,train,4.70063975257,1.58106098775,0.982000778439,16716
dominant_element_holdout,uci_feature_full,knn,admissible,val,6.35603637417,3.69847462694,-0.492128049512,1403
dominant_element_holdout,uci_feature_full,knn,admissible,test,13.9613454573,7.92278012099,0.602821727097,3144
dominant_element_holdout,uci_feature_full,extra_trees,admissible,train,5.11252369008,2.50105105026,0.97870829444,16716
dominant_element_holdout,uci_feature_full,extra_trees,admissible,val,5.86859260581,4.49600387991,-0.272041472311,1403
dominant_element_holdout,uci_feature_full,extra_trees,admissible,test,11.1500688849,6.74710125897,0.746670341769,3144
dominant_element_holdout,uci_feature_full,hist_gradient_boosting,admissible,train,9.33784648097,6.20879305773,0.928971401718,16716
dominant_element_holdout,uci_feature_full,hist_gradient_boosting,admissible,val,7.11575744407,5.19859190021,-0.870146454463,1403
dominant_element_holdout,uci_feature_full,hist_gradient_boosting,admissible,test,11.9923679848,7.61852403446,0.706950605097,3144
dominant_element_holdout,weighted_feature_core,knn,admissible,train,4.70063975107,1.58105792313,0.98200077845,16716
dominant_element_holdout,weighted_feature_core,knn,admissible,val,4.8957796585,3.09792947511,0.114727295844,1403
dominant_element_holdout,weighted_feature_core,knn,admissible,test,12.6710876435,7.28612974291,0.672841110004,3144
dominant_element_holdout,weighted_feature_core,extra_trees,admissible,train,5.12494644335,2.53006673956,0.978604696698,16716
dominant_element_holdout,weighted_feature_core,extra_trees,admissible,val,6.53127133013,5.06318160891,-0.575537697526,1403
dominant_element_holdout,weighted_feature_core,extra_trees,admissible,test,11.5052071713,7.1734948402,0.73027585636,3144
dominant_element_holdout,weighted_feature_core,hist_gradient_boosting,admissible,train,9.71846884172,6.47339094548,0.923062959212,16716
dominant_element_holdout,weighted_feature_core,hist_gradient_boosting,admissible,val,6.71847937756,5.10852534135,-0.667152482672,1403
dominant_element_holdout,weighted_feature_core,hist_gradient_boosting,admissible,test,13.3393015565,8.36798079346,0.637425616253,3144
dominant_element_holdout,element_fraction_vector,knn,admissible,train,4.65694582027,1.55903270291,0.982333840161,16716
dominant_element_holdout,element_fraction_vector,knn,admissible,val,39.199238716,23.3750201026,-55.7529723631,1403
dominant_element_holdout,element_fraction_vector,knn,admissible,test,19.3627237605,11.1778538652,0.236051934438,3144
dominant_element_holdout,element_fraction_vector,extra_trees,admissible,train,6.2751913219,3.46316591454,0.967923001216,16716
dominant_element_holdout,element_fraction_vector,extra_trees,admissible,val,4.69942109825,3.40534866347,0.184315759986,1403
dominant_element_holdout,element_fraction_vector,extra_trees,admissible,test,11.532930398,6.45884960521,0.728974422565,3144
dominant_element_holdout,element_fraction_vector,hist_gradient_boosting,admissible,train,10.6623399914,7.09720415081,0.907392781851,16716
dominant_element_holdout,element_fraction_vector,hist_gradient_boosting,admissible,val,5.84089695714,4.4001139682,-0.260063512492,1403
dominant_element_holdout,element_fraction_vector,hist_gradient_boosting,admissible,test,11.2623002736,6.70287849845,0.741544879505,3144
dominant_element_holdout,formula_shape_control,knn,shortcut_control,train,17.1533993372,10.2778470879,0.760315372194,16716
dominant_element_holdout,formula_shape_control,knn,shortcut_control,val,28.9223914915,18.7569571668,-29.8959637894,1403
dominant_element_holdout,formula_shape_control,knn,shortcut_control,test,23.280067006,14.3879572407,-0.104331317187,3144
dominant_element_holdout,formula_shape_control,extra_trees,shortcut_control,train,17.2745046129,11.9082190188,0.75691901444,16716
dominant_element_holdout,formula_shape_control,extra_trees,shortcut_control,val,26.6296156931,17.285782593,-25.1916672418,1403
dominant_element_holdout,formula_shape_control,extra_trees,shortcut_control,test,19.6152842514,12.851742608,0.215992624451,3144
dominant_element_holdout,element_set_hash_control,knn,shortcut_control,train,14.4624489981,8.3305483986,0.829618096548,16716
dominant_element_holdout,element_set_hash_control,knn,shortcut_control,val,25.097252858,14.3455707469,-22.2640712438,1403
dominant_element_holdout,element_set_hash_control,knn,shortcut_control,test,25.3794517222,15.501642867,-0.312488200486,3144
dominant_element_holdout,element_set_hash_control,extra_trees,shortcut_control,train,14.5134826011,9.56770593121,0.82841352272,16716
dominant_element_holdout,element_set_hash_control,extra_trees,shortcut_control,val,16.2406196888,11.1728316122,-8.74178497913,1403
dominant_element_holdout,element_set_hash_control,extra_trees,shortcut_control,test,20.7425341776,12.8637208979,0.123292816595,3144
dominant_element_holdout,row_order_control,knn,shortcut_control,train,0,0,1,16716
dominant_element_holdout,row_order_control,knn,shortcut_control,val,13.1080829566,7.86640403896,-5.3461701075,1403
dominant_element_holdout,row_order_control,knn,shortcut_control,test,19.5321990243,12.1930390217,0.222620259636,3144
dominant_element_holdout,row_order_control,extra_trees,shortcut_control,train,14.8228630811,10.3109010265,0.821020216264,16716
dominant_element_holdout,row_order_control,extra_trees,shortcut_control,val,11.9891410567,7.85927788373,-4.30896040548,1403
dominant_element_holdout,row_order_control,extra_trees,shortcut_control,test,18.0014866262,11.8691033612,0.339690294724,3144
number_of_elements_bins,train_mean,mean,mean_baseline,train,34.1842045172,30.0642250679,0,10632
number_of_elements_bins,train_mean,mean,mean_baseline,val,33.12087417,32.1409743398,-11.9421945783,5316
number_of_elements_bins,train_mean,mean,mean_baseline,test,36.7252352652,30.3926025846,-0.140431033149,5315
number_of_elements_bins,uci_feature_full,knn,admissible,train,5.24377550927,1.84813066301,0.976469171123,10632
number_of_elements_bins,uci_feature_full,knn,admissible,val,7.68228209261,4.20748192593,0.303718519382,5316
number_of_elements_bins,uci_feature_full,knn,admissible,test,25.9760063383,18.5497657976,0.429461945726,5315
number_of_elements_bins,uci_feature_full,extra_trees,admissible,train,5.54763641528,2.69270334747,0.973663077591,10632
number_of_elements_bins,uci_feature_full,extra_trees,admissible,val,6.78790297346,4.19820283347,0.456404822604,5316
number_of_elements_bins,uci_feature_full,extra_trees,admissible,test,23.76335615,18.5029905778,0.5225197556,5315
number_of_elements_bins,uci_feature_full,hist_gradient_boosting,admissible,train,8.5241380725,5.37779906418,0.937820103441,10632
number_of_elements_bins,uci_feature_full,hist_gradient_boosting,admissible,val,9.72377359527,5.31517326348,-0.115511418406,5316
number_of_elements_bins,uci_feature_full,hist_gradient_boosting,admissible,test,26.8587072641,20.9943299345,0.390027767656,5315
number_of_elements_bins,weighted_feature_core,knn,admissible,train,5.24377550032,1.8481146373,0.976469171203,10632
number_of_elements_bins,weighted_feature_core,knn,admissible,val,7.22325343279,3.907019178,0.384440485123,5316
number_of_elements_bins,weighted_feature_core,knn,admissible,test,21.2191467219,15.1192178755,0.619288772179,5315
number_of_elements_bins,weighted_feature_core,extra_trees,admissible,train,5.57615288387,2.72880256099,0.973391622782,10632
number_of_elements_bins,weighted_feature_core,extra_trees,admissible,val,6.72339237818,3.97470145568,0.466688119635,5316
number_of_elements_bins,weighted_feature_core,extra_trees,admissible,test,19.4746312874,15.5007479766,0.67931522517,5315
number_of_elements_bins,weighted_feature_core,hist_gradient_boosting,admissible,train,8.89011625125,5.61754163805,0.932366178985,10632
number_of_elements_bins,weighted_feature_core,hist_gradient_boosting,admissible,val,8.60116505428,5.19546859211,0.127191620849,5316
number_of_elements_bins,weighted_feature_core,hist_gradient_boosting,admissible,test,23.2955197101,17.9966318495,0.541135287431,5315
number_of_elements_bins,element_fraction_vector,knn,admissible,train,5.2277021134,1.83987325319,0.976613205001,10632
number_of_elements_bins,element_fraction_vector,knn,admissible,val,12.2700783578,5.43988753402,-0.776229242893,5316
number_of_elements_bins,element_fraction_vector,knn,admissible,test,23.7278480957,16.4646126136,0.523945625531,5315
number_of_elements_bins,element_fraction_vector,extra_trees,admissible,train,6.72432971748,3.66508334348,0.961305695557,10632
number_of_elements_bins,element_fraction_vector,extra_trees,admissible,val,6.00880081102,3.19985795876,0.574029073417,5316
number_of_elements_bins,element_fraction_vector,extra_trees,admissible,test,17.6811963488,12.478704634,0.735659840624,5315
number_of_elements_bins,element_fraction_vector,hist_gradient_boosting,admissible,train,9.83121043292,6.32754853692,0.917289046402,10632
number_of_elements_bins,element_fraction_vector,hist_gradient_boosting,admissible,val,7.69448118964,4.40837508671,0.301505440176,5316
number_of_elements_bins,element_fraction_vector,hist_gradient_boosting,admissible,test,18.7750602377,13.3642678056,0.701940799871,5315
number_of_elements_bins,formula_shape_control,knn,shortcut_control,train,17.815928503,10.8674886249,0.728377359915,10632
number_of_elements_bins,formula_shape_control,knn,shortcut_control,val,12.6246046816,9.45257368199,-0.880355302026,5316
number_of_elements_bins,formula_shape_control,knn,shortcut_control,test,37.9871948907,30.3180667729,-0.220153031586,5315
number_of_elements_bins,formula_shape_control,extra_trees,shortcut_control,train,16.7020571377,11.8277724454,0.761279907586,10632
number_of_elements_bins,formula_shape_control,extra_trees,shortcut_control,val,17.8890908431,13.0541261347,-2.77555570572,5316
number_of_elements_bins,formula_shape_control,extra_trees,shortcut_control,test,34.05718987,27.1724726009,0.0192519018305,5315
number_of_elements_bins,element_set_hash_control,knn,shortcut_control,train,15.4109975752,8.75306422883,0.796759362727,10632
number_of_elements_bins,element_set_hash_control,knn,shortcut_control,val,8.61102829428,4.94213825766,0.125188716728,5316
number_of_elements_bins,element_set_hash_control,knn,shortcut_control,test,38.4876379087,31.1290554648,-0.252513367726,5315
number_of_elements_bins,element_set_hash_control,extra_trees,shortcut_control,train,14.7025836003,9.77336074791,0.815015066062,10632
number_of_elements_bins,element_set_hash_control,extra_trees,shortcut_control,val,7.36700735121,4.32490042302,0.359695506135,5316
number_of_elements_bins,element_set_hash_control,extra_trees,shortcut_control,test,35.3993730811,28.9666415236,-0.0595732732556,5315
number_of_elements_bins,row_order_control,knn,shortcut_control,train,0,0,1,10632
number_of_elements_bins,row_order_control,knn,shortcut_control,val,13.2784741286,7.93495898995,-1.08017890026,5316
number_of_elements_bins,row_order_control,knn,shortcut_control,test,34.8330125772,25.5894275243,-0.0259399149653,5315
number_of_elements_bins,row_order_control,extra_trees,shortcut_control,train,14.741932567,10.313234847,0.814023579576,10632
number_of_elements_bins,row_order_control,extra_trees,shortcut_control,val,12.4212883872,7.77097444228,-0.820277636148,5316
number_of_elements_bins,row_order_control,extra_trees,shortcut_control,test,33.8351325998,25.0340899665,0.0319994163591,5315
