target,split_id,split_strategy,profile,profile_role,method,train_rows,val_rows,test_rows,train_rmse,val_rmse,test_rmse,mean_val_rmse,mean_test_rmse,val_gain_vs_mean,test_gain_vs_mean,relative_val_gain,selected_admissible,selected_negative_control
log10_g_vrh,chemistry_family_hash_2,group_hash_by_chemistry_family_key,composition_lattice_descriptors,admissible,knn,6341,2580,2064,0.187800914,0.233246212,0.245595240,0.384318588,0.353630524,0.151072376,0.108035284,0.393091516,false,false
log10_g_vrh,chemistry_family_hash_2,group_hash_by_chemistry_family_key,composition_lattice_descriptors,admissible,extra_trees,6341,2580,2064,0.000000000,0.188118803,0.181313146,0.384318588,0.353630524,0.196199785,0.172317378,0.510513390,false,false
log10_g_vrh,chemistry_family_hash_2,group_hash_by_chemistry_family_key,composition_lattice_descriptors,admissible,hist_gradient_boosting,6341,2580,2064,0.094758473,0.170536091,0.157826253,0.384318588,0.353630524,0.213782497,0.195804271,0.556263744,true,false
log10_g_vrh,chemistry_family_hash_2,group_hash_by_chemistry_family_key,composition_hash_shortcut,negative_control,knn,6341,2580,2064,0.536552239,0.582249533,0.503446715,0.384318588,0.353630524,-0.197930945,-0.149816191,-0.515017882,false,false
log10_g_vrh,chemistry_family_hash_2,group_hash_by_chemistry_family_key,chemistry_family_shortcut,negative_control,knn,6341,2580,2064,0.263824534,0.547062428,0.572334994,0.384318588,0.353630524,-0.162743841,-0.218704470,-0.423460758,false,false
log10_g_vrh,chemistry_family_hash_2,group_hash_by_chemistry_family_key,dominant_element_shortcut,negative_control,knn,6341,2580,2064,0.268420010,0.275726107,0.283297305,0.384318588,0.353630524,0.108592480,0.070333219,0.282558491,false,false
log10_g_vrh,chemistry_family_hash_2,group_hash_by_chemistry_family_key,dominant_element_shortcut,negative_control,extra_trees,6341,2580,2064,0.246804752,0.266429828,0.265342611,0.384318588,0.353630524,0.117888760,0.088287913,0.306747485,false,true
log10_g_vrh,dominant_element_hash,group_hash_by_dominant_element,composition_descriptors,admissible,knn,5171,3718,2096,0.193113625,0.382240489,0.297780552,0.339040766,0.378089189,-0.043199722,0.080308637,-0.127417487,false,false
log10_g_vrh,dominant_element_hash,group_hash_by_dominant_element,composition_descriptors,admissible,extra_trees,5171,3718,2096,0.053396181,0.387384688,0.251010186,0.339040766,0.378089189,-0.048343922,0.127079003,-0.142590292,false,false
log10_g_vrh,dominant_element_hash,group_hash_by_dominant_element,composition_descriptors,admissible,hist_gradient_boosting,5171,3718,2096,0.120178351,0.344724382,0.220926640,0.339040766,0.378089189,-0.005683616,0.157162550,-0.016763813,false,false
log10_g_vrh,dominant_element_hash,group_hash_by_dominant_element,common_element_fractions,admissible,knn,5171,3718,2096,0.308676105,0.308741081,0.298007343,0.339040766,0.378089189,0.030299685,0.080081846,0.089368855,false,false
log10_g_vrh,dominant_element_hash,group_hash_by_dominant_element,common_element_fractions,admissible,extra_trees,5171,3718,2096,0.278360058,0.559552026,0.336811295,0.339040766,0.378089189,-0.220511260,0.041277894,-0.650397480,false,false
log10_g_vrh,dominant_element_hash,group_hash_by_dominant_element,common_element_fractions,admissible,hist_gradient_boosting,5171,3718,2096,0.298548547,0.470703731,0.294199111,0.339040766,0.378089189,-0.131662965,0.083890078,-0.388339628,false,false
log10_g_vrh,dominant_element_hash,group_hash_by_dominant_element,lattice_descriptors,admissible,knn,5171,3718,2096,0.210204726,0.294402655,0.268913334,0.339040766,0.378089189,0.044638111,0.109175855,0.131660011,false,false
log10_g_vrh,dominant_element_hash,group_hash_by_dominant_element,lattice_descriptors,admissible,extra_trees,5171,3718,2096,0.000000000,0.250176259,0.260299904,0.339040766,0.378089189,0.088864507,0.117789286,0.262105670,false,false
log10_g_vrh,dominant_element_hash,group_hash_by_dominant_element,lattice_descriptors,admissible,hist_gradient_boosting,5171,3718,2096,0.120481150,0.241589898,0.258967811,0.339040766,0.378089189,0.097450868,0.119121378,0.287431123,false,false
log10_g_vrh,dominant_element_hash,group_hash_by_dominant_element,composition_lattice_descriptors,admissible,knn,5171,3718,2096,0.179036111,0.300521752,0.266152402,0.339040766,0.378089189,0.038519014,0.111936787,0.113611749,false,false
log10_g_vrh,dominant_element_hash,group_hash_by_dominant_element,composition_lattice_descriptors,admissible,extra_trees,5171,3718,2096,0.000000000,0.226726347,0.207415852,0.339040766,0.378089189,0.112314419,0.170673337,0.331271135,false,false
log10_g_vrh,dominant_element_hash,group_hash_by_dominant_element,composition_lattice_descriptors,admissible,hist_gradient_boosting,5171,3718,2096,0.087983219,0.207408006,0.192699419,0.339040766,0.378089189,0.131632760,0.185389770,0.388250540,true,false
log10_g_vrh,dominant_element_hash,group_hash_by_dominant_element,composition_hash_shortcut,negative_control,knn,5171,3718,2096,0.359016956,0.368416834,0.376694772,0.339040766,0.378089189,-0.029376068,0.001394417,-0.086644648,false,false
log10_g_vrh,dominant_element_hash,group_hash_by_dominant_element,chemistry_family_shortcut,negative_control,knn,5171,3718,2096,0.276003987,0.568660381,0.493922434,0.339040766,0.378089189,-0.229619614,-0.115833245,-0.677262552,false,false
