phase144_row_id,reference_id,formula,normalized_formula,microstructure,processing_method,phase_family,grain_size_um,exp_density_g_cm3,calc_density_g_cm3,hardness_hv,test_type,test_temperature_c,yield_strength_mpa,ultimate_tensile_strength_mpa,elongation_pct,elongation_plastic_pct,young_modulus_gpa,calculated_young_modulus_gpa,oxygen_wppm,nitrogen_wppm,carbon_wppm,reference_doi,reference_year,reference_title,dominant_element,chemistry_family_key,formula_hash16,reference_hash16,formula_reference_hash16,element_count,entropy_fraction,max_fraction,transition_metal_fraction,post_transition_fraction,rare_earth_fraction,mean_atomic_number,max_atomic_number,mean_electronegativity,electronegativity_range,frac_H,frac_He,frac_Li,frac_Be,frac_B,frac_C,frac_N,frac_O,frac_F,frac_Ne,frac_Na,frac_Mg,frac_Al,frac_Si,frac_P,frac_S,frac_Cl,frac_Ar,frac_K,frac_Ca,frac_Sc,frac_Ti,frac_V,frac_Cr,frac_Mn,frac_Fe,frac_Co,frac_Ni,frac_Cu,frac_Zn,frac_Ga,frac_Ge,frac_As,frac_Se,frac_Br,frac_Kr,frac_Rb,frac_Sr,frac_Y,frac_Zr,frac_Nb,frac_Mo,frac_Tc,frac_Ru,frac_Rh,frac_Pd,frac_Ag,frac_Cd,frac_In,frac_Sn,frac_Sb,frac_Te,frac_I,frac_Xe,frac_Cs,frac_Ba,frac_La,frac_Ce,frac_Pr,frac_Nd,frac_Pm,frac_Sm,frac_Eu,frac_Gd,frac_Tb,frac_Dy,frac_Ho,frac_Er,frac_Tm,frac_Yb,frac_Lu,frac_Hf,frac_Ta,frac_W,frac_Re,frac_Os,frac_Ir,frac_Pt,frac_Au,frac_Hg,frac_Tl,frac_Pb,frac_Bi,frac_Po,frac_At,frac_Rn,frac_Fr,frac_Ra,frac_Ac,frac_Th,frac_Pa,frac_U
MPEA-00183,24,Al0.357 Co0.714 Cr0.714 Cu0.714 Fe0.714 Ni0.714 Ti1,Al0.357Co0.714Cr0.714Cu0.714Fe0.714Ni0.714Ti1,FCC+BCC+B2+Sec.,CAST,other,,,6.800000000,664.000000000,missing,25.000000000,,,,,,,,,,10.2320/matertrans.47.1395,2006.000000000,Microstructure and Properties of AlSUB0.5/SUBCoCrCuFeNiTiISUBx/SUB/I (Ix/I=0&ndash;2.0) High-Entropy Alloys,Ti,Ti,f0a7c07b06b41dcd,b40bcf76dc4cb030,4bdab713bf736a14,7,1.913453874,0.202963264,0.927542115,0.072457885,0.000000000,24.825857520,29.000000000,1.759547392,0.370000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.072457885,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.202963264,0.000000000,0.144915770,0.000000000,0.144915770,0.144915770,0.144915770,0.144915770,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
MPEA-00184,24,Al0.312 Co0.625 Cr0.625 Cu0.625 Fe0.625 Ni0.625 Ti1,Al0.312Co0.625Cr0.625Cu0.625Fe0.625Ni0.625Ti1,FCC+BCC+B2+Sec.,CAST,other,,,6.700000000,657.000000000,missing,25.000000000,,,,,,,,,,10.2320/matertrans.47.1395,2006.000000000,Microstructure and Properties of AlSUB0.5/SUBCoCrCuFeNiTiISUBx/SUB/I (Ix/I=0&ndash;2.0) High-Entropy Alloys,Ti,Ti,610560b66624578c,b40bcf76dc4cb030,31438b59a8c2b622,7,1.902907026,0.225377507,0.929682218,0.070317782,0.000000000,24.747802569,29.000000000,1.753396439,0.370000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.070317782,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.225377507,0.000000000,0.140860942,0.000000000,0.140860942,0.140860942,0.140860942,0.140860942,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
MPEA-00185,24,Al0.278 Co0.556 Cr0.556 Cu0.556 Fe0.556 Ni0.556 Ti1,Al0.278Co0.556Cr0.556Cu0.556Fe0.556Ni0.556Ti1,FCC+BCC+B2+Sec.,CAST,other,,,6.600000000,667.000000000,missing,25.000000000,,,,,,,,,,10.2320/matertrans.47.1395,2006.000000000,Microstructure and Properties of AlSUB0.5/SUBCoCrCuFeNiTiISUBx/SUB/I (Ix/I=0&ndash;2.0) High-Entropy Alloys,Ti,Ti,4a1b99b64b7be745,b40bcf76dc4cb030,df406e6895030333,7,1.890513089,0.246426811,0.931493346,0.068506654,0.000000000,24.671759487,29.000000000,1.747575160,0.370000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.068506654,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.246426811,0.000000000,0.137013307,0.000000000,0.137013307,0.137013307,0.137013307,0.137013307,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
MPEA-00186,24,Al0.25 Co0.5 Cr0.5 Cu0.5 Fe0.5 Ni0.5 Ti1,Al0.25Co0.5Cr0.5Cu0.5Fe0.5Ni0.5Ti1,FCC+BCC+B2+Sec.,CAST,other,,,6.500000000,696.000000000,missing,25.000000000,,,,,,,,,,10.2320/matertrans.47.1395,2006.000000000,Microstructure and Properties of AlSUB0.5/SUBCoCrCuFeNiTiISUBx/SUB/I (Ix/I=0&ndash;2.0) High-Entropy Alloys,Ti,Ti,0385d87afef6fa10,b40bcf76dc4cb030,bf7de780eefce776,7,1.876273584,0.266666667,0.933333333,0.066666667,0.000000000,24.600000000,29.000000000,1.742000000,0.370000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.066666667,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.266666667,0.000000000,0.133333333,0.000000000,0.133333333,0.133333333,0.133333333,0.133333333,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
MPEA-00187,25,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1,Al0.5Co1Cr1Cu1Fe1Ni1,FCC,CAST,FCC,,,7.600000000,215.000000000,missing,25.000000000,,,,,,189.000000000,,,,10.1007/s11661-006-0081-3,2006.000000000,"Effect of vanadium addition on the microstructure, hardness, and wear resistance of Al0.5CoCrCuFeNi high-entropy alloy",Ni,Co+Cr+Cu+Fe,40ca9810112704c6,35fc94e334799d5f,3ea9500bcc277497,6,1.767761472,0.181818182,0.909090909,0.090909091,0.000000000,25.545454545,29.000000000,1.815454545,0.300000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.090909091,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.181818182,0.000000000,0.181818182,0.181818182,0.181818182,0.181818182,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
MPEA-00188,25,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1 V0.2,Al0.5Co1Cr1Cu1Fe1Ni1V0.2,FCC,CAST,FCC,,,7.600000000,204.000000000,missing,25.000000000,,,,,,186.000000000,,,,10.1007/s11661-006-0081-3,2006.000000000,"Effect of vanadium addition on the microstructure, hardness, and wear resistance of Al0.5CoCrCuFeNi high-entropy alloy",Ni,Co+Cr+Cu+Fe,c3b860c9a1fa7490,35fc94e334799d5f,1d0258dfa544454f,7,1.857740065,0.175438596,0.912280702,0.087719298,0.000000000,25.456140351,29.000000000,1.808947368,0.300000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.087719298,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.035087719,0.175438596,0.000000000,0.175438596,0.175438596,0.175438596,0.175438596,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
MPEA-00189,25,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1 V0.4,Al0.5Co1Cr1Cu1Fe1Ni1V0.4,FCC+BCC,CAST,other,,,7.500000000,231.000000000,missing,25.000000000,,,,,,,,,,10.1007/s11661-006-0081-3,2006.000000000,"Effect of vanadium addition on the microstructure, hardness, and wear resistance of Al0.5CoCrCuFeNi high-entropy alloy",Ni,Co+Cr+Cu+Fe,5d1f5bbb0bf67148,35fc94e334799d5f,022174dcde399a48,7,1.895815043,0.169491525,0.915254237,0.084745763,0.000000000,25.372881356,29.000000000,1.802881356,0.300000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.084745763,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.067796610,0.169491525,0.000000000,0.169491525,0.169491525,0.169491525,0.169491525,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
MPEA-00190,25,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1 V0.6,Al0.5Co1Cr1Cu1Fe1Ni1V0.6,FCC+BCC+Sec.,CAST,other,,,7.500000000,328.000000000,missing,25.000000000,,,,,,,,,,10.1007/s11661-006-0081-3,2006.000000000,"Effect of vanadium addition on the microstructure, hardness, and wear resistance of Al0.5CoCrCuFeNi high-entropy alloy",Ni,Co+Cr+Cu+Fe,73e254b2e55377c3,35fc94e334799d5f,67499430a3e683d5,7,1.915349257,0.163934426,0.918032787,0.081967213,0.000000000,25.295081967,29.000000000,1.797213115,0.300000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.081967213,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.098360656,0.163934426,0.000000000,0.163934426,0.163934426,0.163934426,0.163934426,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
MPEA-00191,25,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1 V0.8,Al0.5Co1Cr1Cu1Fe1Ni1V0.8,FCC+BCC+Sec.,CAST,other,,,7.400000000,447.000000000,missing,25.000000000,,,,,,,,,,10.1007/s11661-006-0081-3,2006.000000000,"Effect of vanadium addition on the microstructure, hardness, and wear resistance of Al0.5CoCrCuFeNi high-entropy alloy",Ni,Co+Cr+Cu+Fe,e02425291d052620,35fc94e334799d5f,789e22c12f4f4f43,7,1.923897003,0.158730159,0.920634921,0.079365079,0.000000000,25.222222222,29.000000000,1.791904762,0.300000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.079365079,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.126984127,0.158730159,0.000000000,0.158730159,0.158730159,0.158730159,0.158730159,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
MPEA-00192,25,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1 V1,Al0.5Co1Cr1Cu1Fe1Ni1V1,FCC+BCC+Sec.,CAST,other,,,7.400000000,639.000000000,missing,25.000000000,,,,,,,,,,10.1007/s11661-006-0081-3,2006.000000000,"Effect of vanadium addition on the microstructure, hardness, and wear resistance of Al0.5CoCrCuFeNi high-entropy alloy",V,Co+Cr+Cu+Fe,a70dc9b979498584,35fc94e334799d5f,54f8e0be5b1f8d45,7,1.925121191,0.153846154,0.923076923,0.076923077,0.000000000,25.153846154,29.000000000,1.786923077,0.300000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.076923077,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.153846154,0.153846154,0.000000000,0.153846154,0.153846154,0.153846154,0.153846154,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
MPEA-00193,25,Al0.417 Co0.833 Cr0.833 Cu0.833 Fe0.833 Ni0.833 V1,Al0.417Co0.833Cr0.833Cu0.833Fe0.833Ni0.833V1,BCC,CAST,BCC,,,7.300000000,579.000000000,missing,25.000000000,,,,,,177.000000000,,,,10.1007/s11661-006-0081-3,2006.000000000,"Effect of vanadium addition on the microstructure, hardness, and wear resistance of Al0.5CoCrCuFeNi high-entropy alloy",V,V,64802b7f78ec3369,35fc94e334799d5f,8fa0b571f953d47b,7,1.921226213,0.179147259,0.925295593,0.074704407,0.000000000,25.088319599,29.000000000,1.782212469,0.300000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.074704407,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.179147259,0.149229667,0.000000000,0.149229667,0.149229667,0.149229667,0.149229667,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
MPEA-00194,25,Al0.357 Co0.714 Cr0.714 Cu0.714 Fe0.714 Ni0.714 V1,Al0.357Co0.714Cr0.714Cu0.714Fe0.714Ni0.714V1,BCC,CAST,BCC,,,7.300000000,577.000000000,missing,25.000000000,,,,,,175.000000000,,,,10.1007/s11661-006-0081-3,2006.000000000,"Effect of vanadium addition on the microstructure, hardness, and wear resistance of Al0.5CoCrCuFeNi high-entropy alloy",V,V,4c815287d8df3b76,35fc94e334799d5f,6687ee43d19b944b,7,1.913453874,0.202963264,0.927542115,0.072457885,0.000000000,25.028820783,29.000000000,1.777814086,0.300000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.072457885,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.202963264,0.144915770,0.000000000,0.144915770,0.144915770,0.144915770,0.144915770,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
MPEA-00195,25,Al0.312 Co0.625 Cr0.625 Cu0.625 Fe0.625 Ni0.625 V1,Al0.312Co0.625Cr0.625Cu0.625Fe0.625Ni0.625V1,BCC,CAST,BCC,,,7.200000000,594.000000000,missing,25.000000000,,,,,,174.000000000,,,,10.1007/s11661-006-0081-3,2006.000000000,"Effect of vanadium addition on the microstructure, hardness, and wear resistance of Al0.5CoCrCuFeNi high-entropy alloy",V,V,930f7bc1559b8de2,35fc94e334799d5f,fce5630a43979aa5,7,1.902907026,0.225377507,0.929682218,0.070317782,0.000000000,24.973180077,29.000000000,1.773680415,0.300000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.070317782,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.225377507,0.140860942,0.000000000,0.140860942,0.140860942,0.140860942,0.140860942,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
MPEA-00196,25,Al0.278 Co0.556 Cr0.556 Cu0.556 Fe0.556 Ni0.556 V1,Al0.278Co0.556Cr0.556Cu0.556Fe0.556Ni0.556V1,BCC,CAST,BCC,,,7.200000000,597.000000000,missing,25.000000000,,,,,,172.000000000,,,,10.1007/s11661-006-0081-3,2006.000000000,"Effect of vanadium addition on the microstructure, hardness, and wear resistance of Al0.5CoCrCuFeNi high-entropy alloy",V,V,85537f76b8ca59ba,35fc94e334799d5f,42ea20c23b730745,7,1.890513089,0.246426811,0.931493346,0.068506654,0.000000000,24.918186299,29.000000000,1.769753573,0.300000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.068506654,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.246426811,0.137013307,0.000000000,0.137013307,0.137013307,0.137013307,0.137013307,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
