target,split_id,split_strategy,profile,profile_role,method,train_rows,val_rows,test_rows,train_rmse,val_rmse,test_rmse,mean_val_rmse,mean_test_rmse,val_gain_vs_mean,test_gain_vs_mean,relative_val_gain,selected_admissible,selected_negative_control
log10_k_vrh,chemistry_family_hash_2,group_hash_by_chemistry_family_key,dominant_element_shortcut,negative_control,extra_trees,6946,1835,2204,0.245304853,0.252588338,0.252414065,0.366800828,0.371455573,0.114212489,0.119041509,0.311374677,false,true
log10_k_vrh,dominant_element_hash,group_hash_by_dominant_element,composition_descriptors,admissible,knn,5939,2181,2865,0.180168066,0.319137589,0.416845538,0.322021717,0.320509438,0.002884128,-0.096336100,0.008956314,false,false
log10_k_vrh,dominant_element_hash,group_hash_by_dominant_element,composition_descriptors,admissible,extra_trees,5939,2181,2865,0.053512223,0.264232697,0.455077266,0.322021717,0.320509438,0.057789019,-0.134567828,0.179456901,false,false
log10_k_vrh,dominant_element_hash,group_hash_by_dominant_element,composition_descriptors,admissible,hist_gradient_boosting,5939,2181,2865,0.108057282,0.227877071,0.395433583,0.322021717,0.320509438,0.094144645,-0.074924145,0.292354958,false,false
log10_k_vrh,dominant_element_hash,group_hash_by_dominant_element,common_element_fractions,admissible,knn,5939,2181,2865,0.315842117,0.289994266,0.339013297,0.322021717,0.320509438,0.032027451,-0.018503859,0.099457426,false,false
log10_k_vrh,dominant_element_hash,group_hash_by_dominant_element,common_element_fractions,admissible,extra_trees,5939,2181,2865,0.274594831,0.330054211,0.327689770,0.322021717,0.320509438,-0.008032494,-0.007180332,-0.024943952,false,false
log10_k_vrh,dominant_element_hash,group_hash_by_dominant_element,common_element_fractions,admissible,hist_gradient_boosting,5939,2181,2865,0.295836483,0.319450984,0.365313186,0.322021717,0.320509438,0.002570733,-0.044803748,0.007983103,false,false
log10_k_vrh,dominant_element_hash,group_hash_by_dominant_element,lattice_descriptors,admissible,knn,5939,2181,2865,0.182873765,0.235597610,0.233694020,0.322021717,0.320509438,0.086424107,0.086815418,0.268379747,false,false
log10_k_vrh,dominant_element_hash,group_hash_by_dominant_element,lattice_descriptors,admissible,extra_trees,5939,2181,2865,0.000000000,0.219159845,0.199187374,0.322021717,0.320509438,0.102861872,0.121322064,0.319425264,false,false
log10_k_vrh,dominant_element_hash,group_hash_by_dominant_element,lattice_descriptors,admissible,hist_gradient_boosting,5939,2181,2865,0.095162147,0.223376805,0.201131098,0.322021717,0.320509438,0.098644912,0.119378340,0.306329998,false,false
log10_k_vrh,dominant_element_hash,group_hash_by_dominant_element,composition_lattice_descriptors,admissible,knn,5939,2181,2865,0.159858872,0.262479623,0.310766700,0.322021717,0.320509438,0.059542093,0.009742738,0.184900863,false,false
log10_k_vrh,dominant_element_hash,group_hash_by_dominant_element,composition_lattice_descriptors,admissible,extra_trees,5939,2181,2865,0.000000000,0.199469488,0.202510514,0.322021717,0.320509438,0.122552229,0.117998924,0.380571317,false,false
log10_k_vrh,dominant_element_hash,group_hash_by_dominant_element,composition_lattice_descriptors,admissible,hist_gradient_boosting,5939,2181,2865,0.073845360,0.178557880,0.168786864,0.322021717,0.320509438,0.143463837,0.151722573,0.445509819,true,false
log10_k_vrh,dominant_element_hash,group_hash_by_dominant_element,composition_hash_shortcut,negative_control,knn,5939,2181,2865,0.540636600,0.612893631,0.492529156,0.322021717,0.320509438,-0.290871914,-0.172019718,-0.903268007,false,false
log10_k_vrh,dominant_element_hash,group_hash_by_dominant_element,chemistry_family_shortcut,negative_control,knn,5939,2181,2865,0.267454344,0.397407267,0.327609203,0.322021717,0.320509438,-0.075385550,-0.007099765,-0.234100828,false,true
log10_k_vrh,dominant_element_hash,group_hash_by_dominant_element,dominant_element_shortcut,negative_control,knn,5939,2181,2865,0.246209703,0.431473838,0.541926967,0.322021717,0.320509438,-0.109452121,-0.221417529,-0.339890496,false,false
