file_id,file_name,member_name,member_size,extension,roles,coordinate_transform,trigger_timing,source_command_path,target_observation,split_key
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0113.csv,156949467,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0114.csv,131775837,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0115.csv,135138506,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0116.csv,150543035,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0117.csv,151457516,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0118.csv,132388240,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0119.csv,137090165,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0120.csv,149864773,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0121.csv,150306727,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0122.csv,130917645,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0123.csv,137223528,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0124.csv,154945173,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0125.csv,147643249,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0126.csv,128490355,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0127.csv,138826564,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0128.csv,151209925,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0129.csv,146987758,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0130.csv,128568328,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0131.csv,139165514,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0132.csv,156483475,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0133.csv,144619026,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0134.csv,128477538,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0135.csv,139342856,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0136.csv,155084244,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0137.csv,140846721,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0138.csv,129197956,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0139.csv,142129657,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0140.csv,153855316,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0141.csv,143011883,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0142.csv,127110047,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0143.csv,142915850,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0144.csv,156537189,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0145.csv,141503485,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0146.csv,128819909,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0147.csv,147459324,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0148.csv,150140615,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0149.csv,137166426,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0150.csv,128544164,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0151.csv,148647619,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0152.csv,153557496,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0153.csv,139023446,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0154.csv,130898279,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0155.csv,150725111,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0156.csv,152046909,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0157.csv,136286334,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0158.csv,131280095,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0159.csv,153858700,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0160.csv,151165651,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0161.csv,137324192,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0162.csv,133178113,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0163.csv,156644729,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0164.csv,151060864,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0165.csv,134262572,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0166.csv,133901217,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0167.csv,158144188,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0168.csv,148313781,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_build_command_data_zip,Build Command Data.zip,Build Command Data/XYPT Commands/T500_3D_Scan_Strategies_fused_layer0169.csv,133816740,.csv,source_command_path;split_key,false,false,true,false,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0002.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0003.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0004.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0005.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0006.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0007.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0008.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0009.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0010.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0011.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0012.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0013.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0014.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0015.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0016.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0017.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0018.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0019.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0020.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0021.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0022.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0023.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0024.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0025.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0026.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0027.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0028.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0029.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0030.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0031.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0032.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0033.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0034.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0035.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0036.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0037.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0038.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0039.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0040.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0041.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0042.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0043.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0044.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0045.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0046.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0047.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0048.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0049.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0050.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0051.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0052.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0053.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0054.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0055.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0056.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0057.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0058.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0059.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0060.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0061.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0062.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0063.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0064.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0065.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0066.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0067.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0068.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0069.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0070.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0071.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0072.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0073.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0074.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0075.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0076.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0077.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0078.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0079.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0080.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0081.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0082.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0083.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0084.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0085.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0086.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0087.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0088.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0089.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0090.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0091.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0092.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0093.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0094.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0095.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0096.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0097.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0098.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0099.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0100.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0101.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
p102_nist_in_situ_meas_data_zip,In-situ Meas Data.zip,In-situ Meas Data/Layer Camera/A0102.bmp,4001078,.bmp,target_observation;split_key,false,false,false,true,true
