seed,case_id,split,policy_id,family,selected_count,posterior_trace_before,posterior_trace_after,posterior_trace_contraction,parameter_error_before,parameter_error_after,parameter_error_gain,closure_abs_error_before,closure_abs_error_after,closure_abs_error_gain,duplicate_fraction,boundary_fraction,utility_score
180,P169-CASE-057,test,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,0.0152706713,3.86457e-05,0.0152320256,0.5073504673,0.6770059805,-0.1696555132,0.1114676774,0.1487961188,-0.0373284414,0,0,-0.3378070444
180,P169-CASE-057,test,uniform_budget_control,control,12,0.0152706713,5.2747e-06,0.0152653966,0.5073504673,0.1690730513,0.3382774159,0.1114676774,0.0366098549,0.0748578224,0,0.25,0.6800667848
180,P169-CASE-057,test,random_budget_control,control,12,0.0152706713,0.0003938982,0.0148767731,0.5073504673,0.2562634033,0.251087064,0.1114676774,0.056002781,0.0554648964,0,0.3333333333,0.5046879067
180,P169-CASE-057,test,no_new_observation_control,control,0,0.0152706713,0.0152706713,0,0.5073504673,0.5073504673,0,0.1114676774,0.1114676774,0,0,0,0
180,P169-CASE-062,val,posterior_entropy_reduction_candidate,acquisition_candidate,12,0.0081273833,5.733e-07,0.00812681,0.1630621251,0.1212877748,0.0417743503,0.0354259128,0.0254320481,0.0099938647,0,0.0833333333,0.0880136891
180,P169-CASE-062,val,latent_ensemble_disagreement_candidate,acquisition_candidate,12,0.0081273833,1.34361e-05,0.0081139472,0.1630621251,0.3134526984,-0.1503905733,0.0354259128,0.0684872762,-0.0330613634,0,0.0833333333,-0.299858103
180,P169-CASE-062,val,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,0.0081273833,2.64193e-05,0.008100964,0.1630621251,0.2265065009,-0.0634443758,0.0354259128,0.049173312,-0.0137473992,0,0,-0.1251224574
180,P169-CASE-062,val,uniform_budget_control,control,12,0.0081273833,0.0003308487,0.0077965346,0.1630621251,0.0773990819,0.0856630432,0.0354259128,0.0152438503,0.0201820625,0,0.25,0.1781793446
180,P169-CASE-062,val,random_budget_control,control,12,0.0081273833,0.0034054731,0.0047219102,0.1630621251,0.1369922004,0.0260699247,0.0354259128,0.0296808982,0.0057450146,0,0.3333333333,0.0526558184
180,P169-CASE-062,val,no_new_observation_control,control,0,0.0081273833,0.0081273833,0,0.1630621251,0.1630621251,0,0.0354259128,0.0354259128,0,0,0,0
180,P169-CASE-066,val,posterior_entropy_reduction_candidate,acquisition_candidate,12,0.0129100887,0.000121865,0.0127882237,0.824680301,1.004865222,-0.1801849213,0.180662811,0.2210239443,-0.0403611333,0,0,-0.3623657959
180,P169-CASE-066,val,latent_ensemble_disagreement_candidate,acquisition_candidate,12,0.0129100887,5.8157e-06,0.012904273,0.824680301,0.8590721575,-0.0343918566,0.180662811,0.1889415668,-0.0082787559,0,0,-0.0707321378
180,P169-CASE-066,val,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,0.0129100887,1.35471e-05,0.0128965416,0.824680301,0.8809961181,-0.0563158171,0.180662811,0.1937661948,-0.0131033838,0,0,-0.1145869987
180,P169-CASE-066,val,uniform_budget_control,control,12,0.0129100887,0.0001051669,0.0128049218,0.824680301,0.3071403713,0.5175399296,0.180662811,0.065221575,0.115441236,0,0.25,1.043553313
180,P169-CASE-066,val,random_budget_control,control,12,0.0129100887,0.0018607769,0.0110493118,0.824680301,0.8100290573,0.0146512437,0.180662811,0.1773632821,0.0032995289,0,0.25,0.0307540334
180,P169-CASE-066,val,no_new_observation_control,control,0,0.0129100887,0.0129100887,0,0.824680301,0.824680301,0,0.180662811,0.180662811,0,0,0,0
180,P169-CASE-068,val,posterior_entropy_reduction_candidate,acquisition_candidate,12,0.0398792242,0.022294983,0.0175842411,0.1228788088,0.4709597025,-0.3480808937,0.0262908055,0.1035324138,-0.0772416083,0,0.0833333333,-0.6974206893
180,P169-CASE-068,val,latent_ensemble_disagreement_candidate,acquisition_candidate,12,0.0398792242,0.0955007792,-0.055621555,0.1228788088,0.547568541,-0.4246897322,0.0262908055,0.1203990331,-0.0941082276,0,0,-0.8580165587
180,P169-CASE-068,val,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,0.0398792242,0.0026120389,0.0372671852,0.1228788088,0.5717821399,-0.4489033311,0.0262908055,0.1256532627,-0.0993624572,0,0,-0.8968241454
180,P169-CASE-068,val,uniform_budget_control,control,12,0.0398792242,0.0141725841,0.0257066401,0.1228788088,0.3604300351,-0.2375512263,0.0262908055,0.0791095524,-0.0528187469,0,0.25,-0.4750657755
180,P169-CASE-068,val,random_budget_control,control,12,0.0398792242,0.0060552042,0.03382402,0.1228788088,0.4297732256,-0.3068944168,0.0262908055,0.093975554,-0.0676847485,0,0,-0.6111699626
180,P169-CASE-068,val,no_new_observation_control,control,0,0.0398792242,0.0398792242,0,0.1228788088,0.1228788088,0,0.0262908055,0.0262908055,0,0,0,0
180,P169-CASE-070,test,posterior_entropy_reduction_candidate,acquisition_candidate,12,0.0269135828,0.004606906,0.0223066767,0.6741322013,0.3433001612,0.3308320401,0.1480560133,0.074963577,0.0730924364,0,0.0833333333,0.6653010549
180,P169-CASE-070,test,latent_ensemble_disagreement_candidate,acquisition_candidate,12,0.0269135828,0.0104580898,0.0164554929,0.6741322013,0.7674738568,-0.0933416555,0.1480560133,0.16856556,-0.0205095467,0,0,-0.1849213185
180,P169-CASE-070,test,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,0.0269135828,0.0004829076,0.0264306751,0.6741322013,0.4725740327,0.2015581686,0.1480560133,0.1035233413,0.0445326721,0,0,0.4066224728
180,P169-CASE-070,test,uniform_budget_control,control,12,0.0269135828,0.0005882101,0.0263253727,0.6741322013,0.4728525243,0.201279677,0.1480560133,0.1034700118,0.0445860015,0,0.25,0.4065758575
180,P169-CASE-070,test,random_budget_control,control,12,0.0269135828,0.2480418251,-0.2211282423,0.6741322013,0.0784764895,0.5956557118,0.1480560133,0.0168224677,0.1312335456,0,0.25,1.170059004
180,P169-CASE-070,test,no_new_observation_control,control,0,0.0269135828,0.0269135828,0,0.6741322013,0.6741322013,0,0.1480560133,0.1480560133,0,0,0,0
180,P169-CASE-072,test,posterior_entropy_reduction_candidate,acquisition_candidate,12,7.1e-09,0,7.1e-09,0.8264582855,0.6684802596,0.1579780258,0.1817313464,0.1469550209,0.0347763255,0,0.0833333333,0.3160522334
180,P169-CASE-072,test,latent_ensemble_disagreement_candidate,acquisition_candidate,12,7.1e-09,0,7.1e-09,0.8264582855,1.278363013,-0.4519047273,0.1817313464,0.2811820248,-0.0994506785,0,0,-0.9039532651
180,P169-CASE-072,test,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,7.1e-09,0,7.1e-09,0.8264582855,1.043178793,-0.2167205072,0.1817313464,0.2294284532,-0.0476971068,0,0,-0.4335255376
180,P169-CASE-072,test,uniform_budget_control,control,12,7.1e-09,0,7.1e-09,0.8264582855,0.4559302907,0.3705279947,0.1817313464,0.10014238,0.0815889664,0,0.25,0.7413869336
180,P169-CASE-072,test,random_budget_control,control,12,7.1e-09,0,7.1e-09,0.8264582855,0.6522362146,0.1742220708,0.1817313464,0.1433785734,0.038352773,0,0.1666666667,0.3485528577
180,P169-CASE-072,test,no_new_observation_control,control,0,7.1e-09,7.1e-09,0,0.8264582855,0.8264582855,0,0.1817313464,0.1817313464,0,0,0,0
180,P169-CASE-075,val,posterior_entropy_reduction_candidate,acquisition_candidate,12,6.7933e-06,0,6.7933e-06,0.0448703462,0.3459171019,-0.3010467557,0.0080568179,0.0758877388,-0.0678309209,0,0.0833333333,-0.6093684442
180,P169-CASE-075,val,latent_ensemble_disagreement_candidate,acquisition_candidate,12,6.7933e-06,0,6.7933e-06,0.0448703462,0.6009846248,-0.5561142786,0.0080568179,0.1320935449,-0.1240367269,0,0,-1.119916904
180,P169-CASE-075,val,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,6.7933e-06,0,6.7933e-06,0.0448703462,0.6207696283,-0.5758992821,0.0080568179,0.1364501716,-0.1283933537,0,0,-1.159504756
180,P169-CASE-075,val,uniform_budget_control,control,12,6.7933e-06,1.27e-08,6.7806e-06,0.0448703462,0.0834013691,-0.0385310229,0.0080568179,0.0174393476,-0.0093825297,0,0.25,-0.081178207
180,P169-CASE-075,val,random_budget_control,control,12,6.7933e-06,3.7008e-06,3.0926e-06,0.0448703462,0.1794402946,-0.1345699484,0.0080568179,0.039062714,-0.0310058961,0,0.4166666667,-0.2755055305
180,P169-CASE-075,val,no_new_observation_control,control,0,6.7933e-06,6.7933e-06,0,0.0448703462,0.0448703462,0,0.0080568179,0.0080568179,0,0,0,0
180,P169-CASE-077,val,posterior_entropy_reduction_candidate,acquisition_candidate,12,5.34e-08,0.0246540377,-0.0246539843,0.4472391104,0.3994589363,0.0477801741,0.0981153678,0.0877144074,0.0104009604,0,0,0.0925918682
180,P169-CASE-077,val,latent_ensemble_disagreement_candidate,acquisition_candidate,12,5.34e-08,0.0189427329,-0.0189426795,0.4472391104,0.3848059783,0.0624331321,0.0981153678,0.0844166491,0.0136987188,0,0,0.1228057676
180,P169-CASE-077,val,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,5.34e-08,0.0062303147,-0.0062302613,0.4472391104,0.3039377008,0.1433014096,0.0981153678,0.0666043968,0.031510971,0,0,0.2859100697
180,P169-CASE-077,val,uniform_budget_control,control,12,5.34e-08,0,5.34e-08,0.4472391104,0.2363288735,0.2109102369,0.0981153678,0.0514657676,0.0466496002,0,0.25,0.4229538797
180,P169-CASE-077,val,random_budget_control,control,12,5.34e-08,2e-10,5.32e-08,0.4472391104,0.2156125275,0.2316265829,0.0981153678,0.0468569806,0.0512583872,0,0,0.4646192574
180,P169-CASE-077,val,no_new_observation_control,control,0,5.34e-08,5.34e-08,0,0.4472391104,0.4472391104,0,0.0981153678,0.0981153678,0,0,0,0
180,P169-CASE-079,test,posterior_entropy_reduction_candidate,acquisition_candidate,12,3.811e-07,1.8e-09,3.793e-07,0.2628087529,0.6459695115,-0.3831607586,0.0573448777,0.141921487,-0.0845766092,0,0,-0.7675998536
180,P169-CASE-079,test,latent_ensemble_disagreement_candidate,acquisition_candidate,12,3.811e-07,9.9e-09,3.712e-07,0.2628087529,0.7485892889,-0.485780536,0.0573448777,0.1645241601,-0.1071792823,0,0,-0.972959055
180,P169-CASE-079,test,hybrid_uncertainty_hot_gradient_candidate,acquisition_candidate,12,3.811e-07,2e-10,3.808e-07,0.2628087529,0.6257420279,-0.362933275,0.0573448777,0.1374652315,-0.0801203538,0,0,-0.7271166633
180,P169-CASE-079,test,uniform_budget_control,control,12,3.811e-07,0,3.811e-07,0.2628087529,0.1310206356,0.1317881174,0.0573448777,0.0278635002,0.0294813775,0,0.25,0.2657944171
180,P169-CASE-079,test,random_budget_control,control,12,3.811e-07,1.93089e-05,-1.89278e-05,0.2628087529,0.1188046063,0.1440041466,0.0573448777,0.0250737899,0.0322710878,0,0.25,0.2906890166
180,P169-CASE-079,test,no_new_observation_control,control,0,3.811e-07,3.811e-07,0,0.2628087529,0.2628087529,0,0.0573448777,0.0573448777,0,0,0,0
