target,profile,model,model_label,alpha,l1_ratio,feature_count,train_rmse,val_rmse,test_rmse,phase156_guard_profile,phase156_guard_method,phase156_guard_val_rmse,phase156_guard_test_rmse,val_gain_vs_phase156,relative_val_gain_vs_phase156,test_gain_vs_phase156,test_reversal_ratio_vs_phase156,clears_phase156_validation_guard,clears_phase156_test_guard,selected_low_capacity
target_critical_temp_K,weighted_property_linear,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.2,0.01,0.2,17,20.1840428501,20.7725545678,23.9524267012,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-8.36615776243,-0.674342268239,-9.22278787064,1.6261380864,false,false,false
target_critical_temp_K,weighted_property_linear,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.5,0.01,0.5,17,20.1819243792,20.7737423772,23.9457129074,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-8.36734557176,-0.674438009923,-9.21607407684,1.62568228474,false,false,false
target_critical_temp_K,weighted_property_linear,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.8,0.01,0.8,17,20.1802950304,20.7762451451,23.9387871441,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-8.36984833968,-0.674639741978,-9.20914831362,1.62521209241,false,false,false
target_critical_temp_K,weighted_property_linear,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.2,0.1,0.2,17,20.3071629612,20.9174191,24.1578648077,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-8.51102229463,-0.68601886818,-9.42822597715,1.64008534667,false,false,false
target_critical_temp_K,weighted_property_linear,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.5,0.1,0.5,17,20.2687106469,20.8628608578,24.1142231753,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-8.45646405235,-0.681621278522,-9.38458434474,1.63712250197,false,false,false
target_critical_temp_K,weighted_property_linear,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.8,0.1,0.8,17,20.2287936677,20.8143196169,24.0600344066,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-8.40792281147,-0.677708680719,-9.33039557612,1.63344360873,false,false,false
target_critical_temp_K,weighted_property_linear,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1,0.2,17,21.3490938121,22.5294256362,25.5977811521,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-10.1230288308,-0.815952366313,-10.8681423216,1.73784173846,false,false,false
target_critical_temp_K,weighted_property_linear,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1,0.5,17,21.0842027368,22.1159311725,25.27387422,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-9.70953436713,-0.782623232146,-10.5442353894,1.71585159085,false,false,false
target_critical_temp_K,weighted_property_linear,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1,0.8,17,20.8060176838,21.6133267688,24.9119416548,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-9.20692996339,-0.742111517776,-10.1823028242,1.69127987057,false,false,false
target_critical_temp_K,weighted_property_linear,huber,huber;alpha=1e-05,1e-05,,17,20.3473300701,21.1707449772,24.6651663464,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-8.76434817182,-0.70643784084,-9.93552751587,1.67452621413,false,false,false
target_critical_temp_K,weighted_property_linear,huber,huber;alpha=0.001,0.001,,17,20.3473329675,21.1707580929,24.6651767105,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-8.76436128752,-0.706438898013,-9.93553787996,1.67452691775,false,false,false
target_critical_temp_K,weighted_property_linear,huber,huber;alpha=0.1,0.1,,17,20.3477853251,21.1714361163,24.6661711226,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-8.7650393109,-0.706493549125,-9.93653229211,1.67459442872,false,false,false
target_critical_temp_K,mechanism_compact,ordinary_least_squares,ordinary_least_squares,,,18,20.1522137132,21.9177280634,26.2603840251,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-9.51133125798,-0.76664735194,-11.5307451946,1.78282606432,false,false,false
target_critical_temp_K,mechanism_compact,ridge,ridge;alpha=0.0001,0.0001,,18,20.1522137132,21.9177280899,26.2603838978,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-9.51133128446,-0.766647354074,-11.5307450673,1.78282605568,false,false,false
target_critical_temp_K,mechanism_compact,ridge,ridge;alpha=0.01,0.01,,18,20.1522137133,21.9177307118,26.2603712926,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-9.51133390641,-0.766647565412,-11.530732462,1.78282519991,false,false,false
target_critical_temp_K,mechanism_compact,ridge,ridge;alpha=1,1,,18,20.1522152406,21.9179942893,26.259111286,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-9.5115974839,-0.766668810703,-11.5294724555,1.78273965765,false,false,false
target_critical_temp_K,mechanism_compact,ridge,ridge;alpha=10,10,,18,20.1523618518,21.9205110761,26.2477138817,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-9.51411427072,-0.766871672731,-11.5180750512,1.78196588414,false,false,false
target_critical_temp_K,mechanism_compact,ridge,ridge;alpha=100,100,,18,20.1635671839,21.9540306253,26.1452633175,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-9.5476338199,-0.769573468402,-11.415624487,1.77501048181,false,false,false
target_critical_temp_K,mechanism_compact,lasso,lasso;alpha=0.0001,0.0001,,18,20.1522138172,21.9177349985,26.2610368001,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-9.51133819314,-0.766647910939,-11.5313979696,1.78287038143,false,false,false
target_critical_temp_K,mechanism_compact,lasso,lasso;alpha=0.001,0.001,,18,20.1522241008,21.9178081641,26.2669168699,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-9.51141135874,-0.766653808348,-11.5372780394,1.7832695813,false,false,false
target_critical_temp_K,mechanism_compact,lasso,lasso;alpha=0.01,0.01,,18,20.1530335302,21.9202955725,26.3230204182,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-9.51389876711,-0.766854302368,-11.5933815877,1.78707846955,false,false,false
target_critical_temp_K,mechanism_compact,lasso,lasso;alpha=0.1,0.1,,18,20.1796031176,21.9999830188,26.4584802222,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-9.5935862134,-0.773277395837,-11.7288413917,1.79627487997,false,false,false
target_critical_temp_K,mechanism_compact,lasso,lasso;alpha=1,1,,18,20.7947259602,23.0054927893,27.7310855399,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-10.5990959839,-0.854325083276,-13.0014467094,1.8826724714,false,false,false
target_critical_temp_K,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001,0.2,18,20.1523534691,21.9203388629,26.2498350158,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-9.51394205746,-0.766857791725,-11.5201961853,1.78210988863,false,false,false
target_critical_temp_K,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001,0.5,18,20.1522838603,21.9193732716,26.256180045,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-9.51297646616,-0.76677996161,-11.5265412145,1.78254065474,false,false,false
target_critical_temp_K,mechanism_compact,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.8,0.001,0.8,18,20.1522393918,21.9184273944,26.2625977411,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-9.512030589,-0.766703720524,-11.5329589106,1.78297635423,false,false,false
target_critical_temp_K,mechanism_compact,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.2,0.01,0.2,18,20.16296059,21.9522097794,26.1617656205,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-9.54581297398,-0.769426701701,-11.4321267899,1.77613082856,false,false,false
target_critical_temp_K,mechanism_compact,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.5,0.01,0.5,18,20.1579105825,21.9393044858,26.2158872042,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-9.53290768043,-0.768386488837,-11.4862483737,1.77980516059,false,false,false
target_critical_temp_K,mechanism_compact,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.8,0.01,0.8,18,20.1543455012,21.927426734,26.2774442181,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-9.52102992857,-0.767429099512,-11.5478053876,1.78398428641,false,false,false
target_critical_temp_K,mechanism_compact,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.2,0.1,0.2,18,20.4144186082,22.3373976828,26.0772747113,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-9.93100087737,-0.800474225768,-11.3476358807,1.77039471309,false,false,false
target_critical_temp_K,mechanism_compact,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.5,0.1,0.5,18,20.3326538711,22.2331931677,26.0801013242,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-9.82679636234,-0.792074968782,-11.3504624937,1.77058661277,false,false,false
target_critical_temp_K,mechanism_compact,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.8,0.1,0.8,18,20.2384021157,22.0945577555,26.2105105418,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-9.68816095012,-0.780900458214,-11.4808717113,1.77944013722,false,false,false
target_critical_temp_K,mechanism_compact,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1,0.2,18,21.697972948,23.873743357,28.0012454743,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-11.4673465516,-0.92430918755,-13.2716066438,1.90101371775,false,false,false
target_critical_temp_K,mechanism_compact,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1,0.5,18,21.3911642988,23.5476116217,27.4458137016,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-11.1412148163,-0.898021802059,-12.7161748711,1.86330527295,false,false,false
target_critical_temp_K,mechanism_compact,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1,0.8,18,21.0334545136,23.2125922952,26.9344919786,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-10.8061954898,-0.871018044908,-12.2048531481,1.82859147387,false,false,false
target_critical_temp_K,mechanism_compact,huber,huber;alpha=1e-05,1e-05,,18,21.842779132,24.5509013849,39.8771314691,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-12.1445045795,-0.978890548959,-25.1474926386,2.70727150394,false,false,false
target_critical_temp_K,mechanism_compact,huber,huber;alpha=0.001,0.001,,18,21.8426971263,24.5508666758,39.8768482611,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-12.1444698704,-0.978887751284,-25.1472094306,2.70725227685,false,false,false
target_critical_temp_K,mechanism_compact,huber,huber;alpha=0.1,0.1,,18,21.828526015,24.541566771,39.819335834,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-12.1351699656,-0.978138145665,-25.0896970035,2.70334773936,false,false,false
target_critical_temp_K,mechanism_full_low_capacity,ordinary_least_squares,ordinary_least_squares,,,36,17.9937655628,18.8833728279,23.5488223807,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-6.47697602246,-0.522067456333,-8.81918355016,1.59873725701,false,false,false
target_critical_temp_K,mechanism_full_low_capacity,ridge,ridge;alpha=0.0001,0.0001,,36,17.9937655628,18.8833727488,23.5488223286,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-6.47697594339,-0.52206744996,-8.8191834981,1.59873725348,false,false,false
target_critical_temp_K,mechanism_full_low_capacity,ridge,ridge;alpha=0.01,0.01,,36,17.993765563,18.8833649208,23.5488171745,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-6.47696811538,-0.522066818995,-8.81917834397,1.59873690356,false,false,false
target_critical_temp_K,mechanism_full_low_capacity,ridge,ridge;alpha=1,1,,36,17.9937674723,18.8825868081,23.5483030603,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-6.47619000266,-0.522004100323,-8.81866422983,1.59870200018,false,false,false
target_critical_temp_K,mechanism_full_low_capacity,ridge,ridge;alpha=10,10,,36,17.9939398373,18.8759147657,23.5437557846,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-6.46951796034,-0.521466309825,-8.81411695404,1.59839328414,false,false,false
target_critical_temp_K,mechanism_full_low_capacity,ridge,ridge;alpha=100,100,,36,18.0026209008,18.8348962587,23.5137051068,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-6.42849945328,-0.518160071302,-8.78406627624,1.59635313379,false,false,false
target_critical_temp_K,mechanism_full_low_capacity,lasso,lasso;alpha=0.0001,0.0001,,36,17.9937657045,18.8831852878,23.5486447499,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-6.47678848236,-0.52205233993,-8.8190059194,1.5987251976,false,false,false
target_critical_temp_K,mechanism_full_low_capacity,lasso,lasso;alpha=0.001,0.001,,36,17.9937771647,18.8817746259,23.5469254647,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-6.47537782048,-0.521938635531,-8.81728663418,1.59860847477,false,false,false
target_critical_temp_K,mechanism_full_low_capacity,lasso,lasso;alpha=0.01,0.01,,36,17.9949169185,18.8687452137,23.5317037129,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-6.46234840825,-0.520888418258,-8.80206488234,1.59757506505,false,false,false
target_critical_temp_K,mechanism_full_low_capacity,lasso,lasso;alpha=0.1,0.1,,36,18.05374931,18.7394023271,23.3548087605,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-6.33300552168,-0.510462918526,-8.62516992999,1.58556560885,false,false,false
target_critical_temp_K,mechanism_full_low_capacity,lasso,lasso;alpha=1,1,,36,18.611963718,19.2495700437,24.1399915136,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-6.84317323833,-0.551584262995,-9.41035268305,1.63887192288,false,false,false
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.2,0.001,0.2,36,17.9939320672,18.8761022867,23.5437349933,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-6.46970548131,-0.521481424687,-8.81409616283,1.59839187262,false,false,false
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.5,0.001,0.5,36,17.9938523191,18.8781638134,23.5449223435,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-6.47176700801,-0.521647591119,-8.81528351296,1.59847248221,false,false,false
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.001;l1_ratio=0.8,0.001,0.8,36,17.993797947,18.8803031032,23.5461213296,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-6.47390629781,-0.521820025537,-8.81648249911,1.59855388177,false,false,false
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.2,0.01,0.2,36,18.0023504108,18.8348245107,23.5125017671,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-6.42842770526,-0.518154288154,-8.78286293661,1.59627143867,false,false,false
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.5,0.01,0.5,36,17.9989557572,18.8434954346,23.5169551132,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-6.43709862922,-0.518853195669,-8.78731628265,1.59657377779,false,false,false
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.01;l1_ratio=0.8,0.01,0.8,36,17.9962468515,18.856971109,23.5252691783,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-6.45057430357,-0.519939383267,-8.79563034774,1.59713822239,false,false,false
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.2,0.1,0.2,36,18.1172701911,18.8780988134,23.698884953,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-6.47170200796,-0.521642351883,-8.96924612246,1.60892505415,false,false,false
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.5,0.1,0.5,36,18.088272046,18.8192997337,23.5691381144,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-6.41290292832,-0.516902935551,-8.83949928389,1.60011649882,false,false,false
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=0.1;l1_ratio=0.8,0.1,0.8,36,18.0627715257,18.7581618372,23.4151536679,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-6.35176503182,-0.511975002206,-8.68551483736,1.58966244436,false,false,false
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=1;l1_ratio=0.2,1,0.2,36,19.1786844306,20.3262433436,25.1614649117,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-7.91984653824,-0.638367985683,-10.4318260812,1.70822008613,false,false,false
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=1;l1_ratio=0.5,1,0.5,36,18.9809715026,19.9612336133,24.8416172609,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-7.55483680786,-0.608946894602,-10.1119784304,1.68650552446,false,false,false
target_critical_temp_K,mechanism_full_low_capacity,elastic_net,elastic_net;alpha=1;l1_ratio=0.8,1,0.8,36,18.7574532467,19.5166374382,24.3914020311,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-7.11024063276,-0.573110851143,-9.66176320058,1.65594026519,false,false,false
target_critical_temp_K,mechanism_full_low_capacity,huber,huber;alpha=1e-05,1e-05,,36,19.5367901068,18.4274037528,23.5225366786,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-6.0210069474,-0.485314716419,-8.79289784805,1.59695271209,false,false,false
target_critical_temp_K,mechanism_full_low_capacity,huber,huber;alpha=0.001,0.001,,36,19.5368168356,18.4277542814,23.5205174987,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-6.02135747602,-0.485342970281,-8.79087866815,1.59681562931,false,false,false
target_critical_temp_K,mechanism_full_low_capacity,huber,huber;alpha=0.1,0.1,,36,19.5309303637,18.4273626141,23.5135708266,weighted_feature_core,extra_trees,12.4063968054,14.7296388305,-6.02096580868,-0.485311400491,-8.78393199612,1.59634401747,false,false,true
